latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
29.36785,-95.93117,NAVD88,Glenn Harwell,22011,TXFOR22011,"Snake Crk at Tierra Grande Dr, 0.7 mi south of Mueck Rd near Needville, TX",,TX,Fort Bend County,San Bernard River,,,,,No,6433,,9/1/2017 5:00:00 PM,1,1,79.79,1,,0,,2.8,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.3483,-95.91992,NAVD88,Glenn Harwell,22012,TXFOR22012,"Snake Crk and Moody Rd near Needville, TX. 2.8 miles west of intersection of Moody and Bushnell Rd",,TX,Fort Bend County,San Bernard River,,,,,No,6434,,9/1/2017 5:00:00 PM,1,1,79.09,1,,0,,5.3,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.726987,-95.298812,NAVD88,Glenn Harwell,21789,TXHAR21789,Brays Bayou near Pasadena Street,,TX,Harris County,Buffalo Bayou,,,,,No,6435,,9/1/2017 5:00:00 PM,1,1,17.16,1,,0,,2.24,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.718148,-95.309486,NAVD88,Glenn Harwell,21790,TXHAR21790,Brays Bayou near intersection of Merry Lane and North MacGregor Way,,TX,Harris County,Buffalo Bayou,,,,,No,6436,,9/1/2017 5:00:00 PM,1,1,24.29,1,,0,,3.47,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.721307,-95.565625,NAVD88,Glenn Harwell,21791,TXHAR21791,Westpark Rd Bridge Westchase District Trail System,,TX,Harris County,Buffalo Bayou,,,,,No,6437,,9/1/2017 5:00:00 PM,1,1,73.64,1,,0,,8.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.7222544,-95.565674,NAVD88,Glenn Harwell,21795,TXHAR21795,Westpark Rd Westchase District Trail System,,TX,Harris County,Buffalo Bayou,,,,,No,6438,,9/1/2017 5:00:00 PM,1,1,73.29,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.708199,-95.377103,NAVD88,Glenn Harwell,21797,TXHAR21797,South Freeway (288) about 0.15 miles northwest of Dixie Drive,,TX,Harris County,Buffalo Bayou,,,,,No,6439,,9/1/2017 5:00:00 PM,1,1,35.65,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.707126,-95.377103,NAVD88,Glenn Harwell,21803,TXHAR21803,"South Freeway (288) about 0.15 miles northwest of
Dixie Drive",,TX,Harris County,Buffalo Bayou,,,,,No,6440,,9/1/2017 5:00:00 PM,1,1,35.52,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.708144,-95.453807,NAVD88,Glenn Harwell,21805,TXHAR21805,Pamellia Dr.,,TX,Harris County,Buffalo Bayou,,,,,No,6441,,9/1/2017 5:00:00 PM,1,1,53.14,1,,0,,0.4,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.711225,-95.358383,NAVD88,Glenn Harwell,21807,TXHAR21807,Riviere Apartments off North MacGregor Way,,TX,Harris County,Buffalo Bayou,,,,,No,6442,,9/1/2017 5:00:00 PM,1,1,35.66,1,,0,,1.35,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71428,-95.371604,NAVD88,Glenn Harwell,21876,TXHAR21876,Bennett Mills Park at corner of Ennis Street and North MacGregor Way,,TX,Harris County,Buffalo Bayou,,,,,No,6443,,9/1/2017 5:00:00 PM,1,1,34.64,1,,0,,1.24,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.702005,-95.693301,NAVD88,Glenn Harwell,21881,TXFOR21881,West Oaks Village Neighborhood,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6444,,9/1/2017 5:00:00 PM,1,1,93.59,1,,0,,1.76,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.703453,-95.694509,NAVD88,Glenn Harwell,21889,TXFOR21889,"Lat 29.703453
Long 95.694509
Wash line along wooden privacy fence off of Shelby Oaks Dr.",,TX,Fort Bend County,Buffalo Bayou,,,,,No,6445,,9/1/2017 5:00:00 PM,1,1,93.77,1,,0,,1.66,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.699944,-95.415475,NAVD88,Glenn Harwell,21891,TXHAR21891,Near intersection of Kelving St and Underwood Street,,TX,Harris County,Buffalo Bayou,,,,,No,6446,,9/1/2017 5:00:00 PM,1,1,46.98,1,,0,,2.24,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.691815,-95.442931,NAVD88,Glenn Harwell,21898,TXHAR21898,North Braeswood Blvd near Brays Bayou Greenway,,TX,Harris County,Buffalo Bayou,,,,,No,6447,,9/1/2017 5:00:00 PM,1,1,51.27,1,,0,,2.18,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.689105,-95.437127,NAVD88,Glenn Harwell,21905,TXHAR21905,Linkview Dr. near Brays Bayou Greenway,,TX,Harris County,Buffalo Bayou,,,,,No,6448,,9/1/2017 5:00:00 PM,1,1,50.45,1,,0,,3.68,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.687922,-95.43653,NAVD88,Glenn Harwell,21919,TXHAR21919,Linkterrace Ln near Linkwood Park,,TX,Harris County,Buffalo Bayou,,,,,No,6449,,9/1/2017 5:00:00 PM,1,1,50.25,1,,0,,2.78,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.682888,-95.450758,NAVD88,Glenn Harwell,21921,TXHAR21921,Cliffwood Court near Brays Bayou,,TX,Harris County,Buffalo Bayou,,,,,No,6450,,9/1/2017 5:00:00 PM,1,1,52.84,1,,0,,5.8,,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.681111,-95.450257,NAVD88,Glenn Harwell,21922,TXHAR21922,Meyerwood Drive off Cliffwood Drive near Brays Bayou Greenway,,TX,Harris County,Buffalo Bayou,,,,,No,6451,,9/1/2017 5:00:00 PM,1,1,52.78,1,,0,,4.57,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.652374,-95.493664,NAVD88,Glenn Harwell,21924,TXHAR21924,Dunlap St about 0.4 miles northwest of Anderson Elementary School,,TX,Harris County,Buffalo Bayou,,,,,No,6452,,9/1/2017 5:00:00 PM,1,1,59.72,1,,0,,2.16,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.652696,-95.494799,NAVD88,Glenn Harwell,21926,TXHAR21926,Dunlap St /Beaudry Drive about 0.5 miles northwest of Anderson Elementary School,,TX,Harris County,Buffalo Bayou,,,,,No,6453,,9/1/2017 5:00:00 PM,1,1,59.67,1,,0,,1.84,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.028664,-95.235922,NAVD88,Glenn Harwell,22648,TXHAR22648,Hamblen Rd and Hickory Ln,,TX,Harris County,San Jacinto River,,,,,No,6454,,9/1/2017 5:00:00 PM,1,1,65.88,1,,0,,9.63,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.023662,-95.265898,NAVD88,Glenn Harwell,22652,TXHAR22652,Main Event,,TX,Harris County,San Jacinto River,,,,,No,6455,,9/1/2017 5:00:00 PM,1,1,71.23,0,,0,,6.17,,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.185567,-95.377187,NAVD88,Glenn Harwell,22643,TXMON22643,Sites off of East River Rd,,TX,Montgomery County,San Jacinto River,,,,,No,6456,,9/1/2017 5:00:00 PM,1,1,103.5,1,,0,,5.85,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.178452,-95.366393,NAVD88,Glenn Harwell,22640,TXMON22640,Walker Rd between East River Rd and Moorhead Rd,,TX,Montgomery County,San Jacinto River,,,,,No,6457,,9/1/2017 5:00:00 PM,1,1,103.09,1,,0,,8.11,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.193743,-95.394881,NAVD88,Glenn Harwell,23044,TXMON23044,Shed near 11981 Clark Ln,,TX,Montgomery County,San Jacinto River,,,,,No,6458,,9/1/2017 5:00:00 PM,1,1,107.67,1,,0,,6.2,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.259478,-95.4951,NAVD88,Glenn Harwell,22431,TXMON22431,Barn shed northeast of intersection of Carriage Hills Blvd and Carriage Lamp Ln,,TX,Montgomery County,San Jacinto River,,,,,No,6459,,9/1/2017 5:00:00 PM,1,1,133.33,1,,0,,4.51,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.213013,-95.413561,NAVD88,Glenn Harwell,22635,TXMON22635,"Needham Rd - S Woodloch St, River Oaks Dr",,TX,Montgomery County,San Jacinto River,,,,,No,6460,,9/1/2017 5:00:00 PM,1,1,115.45,1,,0,,4.78,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.217054,-95.416503,NAVD88,Glenn Harwell,22637,TXMON22637,S Woodloch St off Needham Rd,,TX,Montgomery County,San Jacinto River,,,,,No,6461,,9/1/2017 5:00:00 PM,1,1,116.51,1,,0,,4.9,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.242584,-95.417175,NAVD88,Glenn Harwell,22624,TXMON22624,Ehlers Rd between Perry Rd and Harris Rd,,TX,Montgomery County,San Jacinto River,,,,,No,6462,,9/1/2017 5:00:00 PM,1,1,121.92,1,,0,,7,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.240695,-95.424883,NAVD88,Glenn Harwell,22626,TXMON22626,Ehlers Rd west of Little Caney Ck,,TX,Montgomery County,San Jacinto River,,,,,No,6463,,9/1/2017 5:00:00 PM,1,1,122.05,1,,0,,8.62,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.384039,-95.477938,NAVD88,Glenn Harwell,22430,TXMON22430,Bridge on N Frazier St between Cedar Hills Ln and Camp Arnold Dr,,TX,Montgomery County,San Jacinto River,,,,,No,6464,,9/1/2017 5:00:00 PM,1,1,255.07,1,,0,,1.25,1,UTC,,,,,One Mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.1927,-95.4114,NAVD88,Glenn Harwell,21114,TXBRA21114,Ditch near the Northway Baptist Church on Buchta Road,,TX,Brazoria County,unknown,,,,,No,6489,,9/1/2017 5:00:00 PM,1,1,21.8,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.1935,-95.3431,NAVD88,Glenn Harwell,21430,TXBRA21430,Bridge on County Rd 210,,TX,Brazoria County,Gulf of Mexico,,,,,No,6490,,9/1/2017 5:00:00 PM,1,1,12.7,1,,0,,7.15,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.1968,-95.2991,NAVD88,Glenn Harwell,21431,TXBRA21431,Bridge on County Rd 208,,TX,Brazoria County,Gulf of Mexico,,,,,No,6491,,9/1/2017 5:00:00 PM,1,1,10.4,1,,0,,2.46,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2246,-95.342,NAVD88,Glenn Harwell,21434,TXBRA21434,Danbury High School,,TX,Brazoria County,Gulf of Mexico,,,,,No,6492,,9/1/2017 5:00:00 PM,1,1,18.3,1,,0,,1.89,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2289,-95.3031,NAVD88,Glenn Harwell,21473,TXBRA21473,Bridge on county rd 210,,TX,Brazoria County,Gulf of Mexico,,,,,No,6493,,9/1/2017 5:00:00 PM,1,1,18.7,1,,0,,4,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.24559,-95.32923,NAVD88,Glenn Harwell,21475,TXBRA21475,Bridge on Danbury-Liverpool Rd. Train Tracks on Left,,TX,Brazoria County,Gulf of Mexico,,,,,No,6494,,9/1/2017 5:00:00 PM,1,1,20.4,1,,0,,8.62,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2451,-95.3623,NAVD88,Glenn Harwell,21480,TXBRA21480,Bridge on SH-35,,TX,Brazoria County,Gulf of Mexico,,,,,No,6495,,9/1/2017 5:00:00 PM,1,1,24.7,1,,0,,3.65,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.252,-95.3895,NAVD88,Glenn Harwell,21483,TXBRA21483,Bridge on County Rd 45,,TX,Brazoria County,Gulf of Mexico,,,,,No,6496,,9/1/2017 5:01:00 PM,1,1,27.2,1,,0,,1.04,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.28164,-95.33099,NAVD88,Glenn Harwell,21484,TXBRA21484,Austin Bayou on SH-35,,TX,Brazoria County,Gulf of Mexico,,,,,No,6497,,9/1/2017 5:00:00 PM,1,1,28.1,1,,0,,,0,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.21167,-95.20823,NAVD88,Glenn Harwell,21379,TXBRA21379,Bridge over the Chocolate Bayou,,TX,Brazoria County,Gulf of Mexico,,,,,No,6498,,9/1/2017 5:00:00 PM,1,1,5.2,1,,0,,2.8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2448,-95.17304,NAVD88,Glenn Harwell,21382,TXBRA21382,Bridge on FM 2004 (New Bayou),,TX,Brazoria County,Gulf of Mexico,,,,,No,6499,,9/1/2017 5:00:00 PM,1,1,11.4,1,,0,,1.07,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2621,-95.15319,NAVD88,Glenn Harwell,21384,TXBRA21384,Persimmon Bayou off FM2004,,TX,Brazoria County,Gulf of Mexico,,,,,No,6500,,9/1/2017 5:00:00 PM,1,1,11.9,1,,0,,2.72,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.2816,-95.2551,NAVD88,Glenn Harwell,21388,TXBRA21388,"River, near a boat. Avoid this location if possible. Very unsafe.",,TX,Brazoria County,Gulf of Mexico,,,,,No,6501,,9/1/2017 5:00:00 PM,1,1,13.5,1,,0,,5,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.30252,-95.26768,NAVD88,Glenn Harwell,21390,TXBRA21390,Liverpool City hall,,TX,Brazoria County,Gulf of Mexico,,,,,No,6502,,9/1/2017 5:00:00 PM,1,1,15.5,1,,0,,2,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.3346,-95.2893,NAVD88,Glenn Harwell,21399,TXBRA21399,"Mohawk Dr. Near Camp Mohawk Park
Bridge near blue trash bin",,TX,Brazoria County,Gulf of Mexico,,,,,No,6503,,9/1/2017 5:00:00 PM,1,1,24.9,1,,0,,2.85,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.34948,-95.30136,NAVD88,Glenn Harwell,21401,TXBRA21401,Bridge one CR-172,,TX,Brazoria County,Gulf of Mexico,,,,,No,6504,,9/1/2017 5:00:00 PM,1,1,28,1,,0,,3.5,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.38155,-95.36476,NAVD88,Glenn Harwell,21402,TXBRA21402,Hayes Creek on Live Oak Dr,,TX,Brazoria County,Gulf of Mexico,,,,,No,6505,,9/1/2017 5:00:00 PM,1,1,36.6,1,,0,,1.85,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.38931,-95.4099,NAVD88,Glenn Harwell,21407,TXBRA21407,Bridge off County Road 65,,TX,Brazoria County,Gulf of Mexico,,,,,No,6506,,9/1/2017 5:00:00 PM,1,1,45,0,,0,,3.22,,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.40396,-95.41049,NAVD88,Glenn Harwell,21408,TXBRA21408,County Road 65,,TX,Brazoria County,Gulf of Mexico,,,,,No,6507,,9/1/2017 5:00:00 PM,1,1,46.2,1,,0,,6.91,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.42369,-95.4109,NAVD88,Glenn Harwell,21409,TXBRA21409,Bridge on CR-15 near Airline Rd,,TX,Brazoria County,Gulf of Mexico,,,,,No,6508,,9/1/2017 5:00:00 PM,1,1,46.6,1,,0,,8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.43919,-95.37566,NAVD88,Glenn Harwell,21410,TXBRA21410,Bridge off Manvel Rd,,TX,Brazoria County,Gulf of Mexico,,,,,No,6509,,9/1/2017 5:00:00 PM,1,1,47.2,1,,0,,1.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5048,-95.4133,NAVD88,Glenn Harwell,21412,TXBRA21412,Rodeo Palms Junior High School,,TX,Brazoria County,Gulf of Mexico,,,,,No,6510,,9/1/2017 5:00:00 PM,1,1,59.7,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.52726,-95.4011,NAVD88,Glenn Harwell,21413,TXBRA21413,Bridge near Pamona Elementary,,TX,Brazoria County,Gulf of Mexico,,,,,No,6511,,9/1/2017 5:00:00 PM,1,1,59.4,1,,0,,2.87,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.54663,-95.46292,NAVD88,Glenn Harwell,21414,TXFOR21414,Bridge on Evergreen Road,,TX,Fort Bend County,Gulf of Mexico,,,,,No,6512,,9/1/2017 5:00:00 PM,1,1,68.2,1,,0,,7.09,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.455,-95.3149,NAVD88,Glenn Harwell,21416,TXBRA21416,Bridge on CR-99,,TX,Brazoria County,Gulf of Mexico,,,,,No,6513,,9/1/2017 5:00:00 PM,1,1,49.4,1,,0,,4.14,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.429,-95.2717,NAVD88,Glenn Harwell,21417,TXBRA21417,Bridge near Fairview Jr High School,,TX,Brazoria County,Gulf of Mexico,,,,,No,6514,,9/1/2017 5:00:00 PM,1,1,44.3,1,,0,,7.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.42831,-95.25569,NAVD88,Glenn Harwell,21418,TXBRA21418,Mustang Bayou on N 2nd street,,TX,Brazoria County,Gulf of Mexico,,,,,No,6515,,9/1/2017 5:00:00 PM,1,1,42,1,,0,,7.3,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.4145,-95.237,NAVD88,Glenn Harwell,21419,TXBRA21419,Bayou on Bayou St near Municipal Pool,,TX,Brazoria County,Gulf of Mexico,,,,,No,6516,,9/1/2017 5:00:00 PM,1,1,39.2,1,,0,,2.41,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.39617,-95.22935,NAVD88,Glenn Harwell,21421,TXBRA21421,Large ditch in residential neighborhood,,TX,Brazoria County,Gulf of Mexico,,,,,No,6517,,9/1/2017 5:00:00 PM,1,1,34.9,1,,0,,4.7,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.34467,-95.09203,NAVD88,Glenn Harwell,21572,TXLIB21572,"CLEVELAND CITY PARK, SOUTH EAST ENTRANCE",,TX,Liberty County,San Jacinto River,,,,,No,6518,,9/1/2017 5:00:00 PM,1,1,156.58,1,,0,,3.75,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.33397,-95.12306,NAVD88,Glenn Harwell,21573,TXLIB21573,"CORNERSTONE CHURCH PROPERTY, EAST OF CHURCH BUILDINGS 500FT",,TX,Liberty County,WHISKEY BRANCH,,,,,No,6519,,9/1/2017 5:00:00 PM,1,1,136.13,1,,0,,0.05,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.30182,-95.11379,NAVD88,Glenn Harwell,21574,TXLIB21574,"DAMAGED FIREWORKS BUILDING, SOUTH OF HWY. 69 FOODMART",,TX,Liberty County,EAST FORK SAN JACINTO,,,,,No,6520,,9/1/2017 5:00:00 PM,1,1,124.29,1,,0,,6.8,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.25023,-95.11143,NAVD88,Glenn Harwell,21575,TXLIB21575,"DEBRIS LINE ON COUNTY ROAD 370, EXTREME RIGHT EDGE OF WATER",,TX,Liberty County,EAST FORK SAN JACINTO RIVER,,,,,No,6521,,9/1/2017 5:00:00 PM,1,1,107.72,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.16225,-95.1331,NAVD88,Glenn Harwell,21577,TXMON21577,DEBRIS LINE IN SOUTH DITCH OF WILLABY ROAD,,TX,Montgomery County,EAST FORK SAN JACINTO RIVER,,,,,No,6522,,9/1/2017 5:00:00 PM,1,1,83.96,1,,0,,0.9,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.21341,-95.1093,NAVD88,Glenn Harwell,21579,TXLIB21579,DEBRIS LINE ON SOUTH SIDE OF HWY. 2090,,TX,Liberty County,EAST FORK SAN JACINTO,,,,,No,6523,,9/1/2017 5:00:00 PM,1,1,99.61,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.13919,-95.13744,NAVD88,Glenn Harwell,21704,TXMON21704,30ft North of 2100 McGager Drive.,,TX,Montgomery County,East Fork San Jacinto river,,,,,No,6524,,9/1/2017 5:00:00 PM,1,1,78.74,1,,0,,2.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.19505,-95.09574,NAVD88,Glenn Harwell,21705,TXLIB21705,"PLUM GROVE MINI STORAGES, 59 CR 351 CLEVELAND TX 77327",,TX,Liberty County,EAST FORK SAN JACINTO RIVER,,,,,No,6525,,9/1/2017 5:00:00 PM,1,1,95.4,1,,0,,4.43,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.20976,-95.08741,NAVD88,Glenn Harwell,21707,TXLIB21707,"SOUTH DITCH ON COUNTY ROAD NEAR 44 3470 NORTH, CLEVELAND TX",,TX,Liberty County,ORANGE BRANCH,,,,,No,6526,,9/1/2017 5:00:00 PM,1,1,98.77,1,,0,,0.6,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.09824,-95.14716,NAVD88,Glenn Harwell,21709,TXHAR21709,"NEAR 16 CYPRESS STREET, HUFFMAN TX 77336",,TX,Harris County,EAST FORK SAN JACINTO RIVER,,,,,No,6527,,9/1/2017 5:00:00 PM,1,1,65.55,1,,0,,1.33,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
